,Distributor,Product Name,Sales
4645,Rohan and Sons  ,Ibruferon,249198.0
4738,Rohan and Sons  ,Thalilamide,249075.0
1942,Gottlieb-Cruickshank  ,Alemtuvatol Megalinum,248930.0
5207,Schaefer LLC ,Victomine,248865.0
2076,Gottlieb-Cruickshank  ,Novakyn Tracprox,248832.0
5433,Smith Inc ,Argalazine Abostryl,248688.0
1869,Gleason   ,Sevoderm,248625.0
5919,Welch-Langworth ,Belavarix Benzabicin,248507.0
5790,Stehr-Champlin  ,Pentastrin,248500.0
3700,Lockman  ,Topitaine,248160.0
602,Cassin  ,Ganineva Agenium,248040.0
5592,Smith Inc ,Testant,247904.0
4845,Romaguera-Fay  ,Dantocept Ferurenone,247135.0
5958,Welch-Langworth ,Duraprazole Agalsixolol,246750.0
1128,Daugherty-Rempel  ,Novakyn Tracprox,246240.0
11,Bashirian-Kassulke  ,Albuterenone,246000.0
42,Bashirian-Kassulke  ,Dorzovorin Pentadarone,246000.0
830,Crist Inc ,Exexone,245931.0
4790,Romaguera-Fay  ,Albuterenone,245754.0
2059,Gottlieb-Cruickshank  ,Lovapur,245746.0
3363,Lindgren-Simonis Pharm,Hydroxyprosyn,245520.0
4993,Romaguera-Fay  ,Xenaderal,245068.0
503,Cassin  ,Adtiza Gammaluble,244532.0
4293,Rohan   ,Aclonuma,244110.0
2281,Graham and Sons ,Thionide,244080.0
1911,Gleason   ,Zynosine,243756.0
4478,Rohan   ,Secrelazine Insonamic,243594.0
652,Cassin  ,Panpion,242892.0
982,Daugherty-Rempel  ,Adtiza Gammaluble,242724.0
1891,Gleason   ,Tiaracil,242514.0
5663,Stehr-Champlin  ,Ampysin,242514.0
2049,Gottlieb-Cruickshank  ,Kinenadryl,242420.0
1747,Gleason   ,Bexridol,242400.0
995,Daugherty-Rempel  ,Algluconium Dorzofoxin,241956.0
3822,Nader-Gaylord  ,Lacoplex Hyaluvance,241816.0
1906,Gleason   ,Xenaminphen,241800.0
5450,Smith Inc ,Choriotrisin,241719.0
3018,Lesch   ,Abtasol,241280.0
2249,Graham and Sons ,Megenorphine,241200.0
143,Beier  ,Albudazole Erobloc,240401.0
5309,Schuppe Inc ,Lovapur,240236.0
4675,Rohan and Sons  ,Malavirine Alimdine,240071.0
2037,Gottlieb-Cruickshank  ,Imiderm Vibranovate,239850.0
5103,Schaefer LLC ,Flutacerol,239145.0
5077,Schaefer LLC ,Darlofen,238878.0
2074,Gottlieb-Cruickshank  ,Nevanide Actozide,238857.0
1000,Daugherty-Rempel  ,Alpharolac,238784.0
610,Cassin  ,Imiderm Vibranovate,238290.0
1727,Gleason   ,Ampinonide,238080.0
3757,Nader-Gaylord  ,Argalazine Abostryl,236756.0
5931,Welch-Langworth ,Ciclonazol,236071.0
4383,Rohan   ,Effigine Propraprex,236002.0
4726,Rohan and Sons  ,Sumanazole,235934.0
553,Cassin  ,Cephozumab Synmethate,235776.0
2145,Gottlieb-Cruickshank  ,Xenaderal,235738.0
5629,Stehr-Champlin  ,Acubulin,235690.0
3983,Prohaska-Kuhic ,Dasagestin,235460.0
5566,Smith Inc ,Rebedase Aplencor,235440.0
5645,Stehr-Champlin  ,Alarudin Azarolac,235305.0
4119,Prohaska-Kuhic ,Tracdomide,235092.0
530,Cassin  ,Androporin,234604.0
4820,Romaguera-Fay  ,Atomorelin,234210.0
719,Cassin  ,Xenaminphen,234195.0
4111,Prohaska-Kuhic ,Tetratanyl,234038.0
5305,Schuppe Inc ,Lactubucil,234000.0
6093,Welch-Langworth ,Xenaminphen,234000.0
742,Crist Inc ,Adriafinil Ehtymara,233795.0
533,Cassin  ,Antilamin Clinbital,233064.0
2069,Gottlieb-Cruickshank  ,Metapatch,233016.0
1105,Daugherty-Rempel  ,Lacoplex Hyaluvance,232798.0
3581,Lockman  ,Effidomide Evofribrate,232560.0
5478,Smith Inc ,Duraprazole Agalsixolol,232500.0
5714,Stehr-Champlin  ,Diprotaine,232458.0
5698,Stehr-Champlin  ,Comzyme,231990.0
5405,Smith Inc ,Alarudin Azarolac,231903.0
5666,Stehr-Champlin  ,Antaparin Varizyme,231876.0
3643,Lockman  ,Nisorase,231870.0
760,Crist Inc ,Alpharolac,231322.0
1173,Daugherty-Rempel  ,Syntheruvax Proracin,231082.0
718,Cassin  ,Xenaderal,231073.0
4020,Prohaska-Kuhic ,Ibrulinum,231040.0
3805,Nader-Gaylord  ,Fosinofen,231000.0
3705,Lockman  ,Trazozaprine,230808.0
2039,Gottlieb-Cruickshank  ,Immurenol Temarate,230583.0
1162,Daugherty-Rempel  ,Sevotrana Tiafoxin,230460.0
6013,Welch-Langworth ,Malaxolol Aeroprosyn,230418.0
2276,Graham and Sons ,Symdocet,230300.0
2004,Gottlieb-Cruickshank  ,Diaxolol,230265.0
349,Beier  ,Xenaderal,230140.0
3670,Lockman  ,Robapril,230124.0
3482,Lockman  ,Abatatriptan,230020.0
2011,Gottlieb-Cruickshank  ,Duraprazole Agalsixolol,229875.0
2100,Gottlieb-Cruickshank  ,Relenstrel Exurabine,229808.0
4972,Romaguera-Fay  ,Tesnorphine Silotamine,229680.0
5222,Schuppe Inc ,Acycpex,229500.0
1851,Gleason   ,Propratecan,229152.0
5122,Schaefer LLC ,Ketastadil,228900.0
4032,Prohaska-Kuhic ,Ketastadil,228900.0
2216,Graham and Sons ,Duraprazole Agalsixolol,228750.0
1842,Gleason   ,Panpion,228360.0
4016,Prohaska-Kuhic ,Hemavate Spirolinum,228270.0
4462,Rohan   ,Pulmodiol Adalaxime,228085.0
5684,Stehr-Champlin  ,Brimorix Amonine,228054.0
4822,Romaguera-Fay  ,Belavarix Benzabicin,227547.0
737,Crist Inc ,Acycpex,227460.0
2047,Gottlieb-Cruickshank  ,Ketamara Evogel,227392.0
4665,Rohan and Sons  ,Lansopril Acribax,226812.0
5503,Smith Inc ,Ibrulinum,226670.0
5822,Stehr-Champlin  ,Sucprine Specbalamin,226408.0
5730,Stehr-Champlin  ,Fentatrol Rapatelase,225794.0
4052,Prohaska-Kuhic ,Menogine,225568.0
4321,Rohan   ,Amamadin,225308.0
299,Beier  ,Quiniprosyn,225170.0
4121,Prohaska-Kuhic ,Travosoline Capolac,225090.0
4313,Rohan   ,Alemtuvatol Megalinum,225060.0
4840,Romaguera-Fay  ,Comzyme,224808.0
490,Cassin  ,Abtasol,224692.0
596,Cassin  ,Fentatrol Rapatelase,224420.0
3750,Nader-Gaylord  ,Androporin,224060.0
2123,Gottlieb-Cruickshank  ,Temasone Thiobucil,223648.0
547,Cassin  ,Betanem,223626.0
2283,Graham and Sons ,Topifribrate,223560.0
5484,Smith Inc ,Ergomethate,223480.0
5401,Smith Inc ,Afretosine,223008.0
5525,Smith Inc ,Liomulin,222950.0
4582,Rohan and Sons  ,Belavarix Benzabicin,222700.0
895,Crist Inc ,Pentastrin,222656.0
4053,Prohaska-Kuhic ,Metapatch,222504.0
3851,Nader-Gaylord  ,Quiniprosyn,222500.0
4117,Prohaska-Kuhic ,Topipizole,222272.0
4953,Romaguera-Fay  ,Rositroban,222222.0
656,Cassin  ,Pentastrin,222159.0
1191,Daugherty-Rempel  ,Trazozaprine,221604.0
497,Cassin  ,Acycpex,221340.0
4995,Romaguera-Fay  ,Zarostral,221229.0
810,Crist Inc ,Darlofen,220991.0
5596,Smith Inc ,Theopril,220416.0
1861,Gleason   ,Relenvice,220320.0
988,Daugherty-Rempel  ,Aggrakine,220195.0
3564,Lockman  ,Cyclovital,220025.0
5436,Smith Inc ,Aspinavir Silovance,219600.0
2769,Kozey-Emmerich ,Amphesirox,219600.0
1979,Gottlieb-Cruickshank  ,Cephovelam,218968.0
1076,Daugherty-Rempel  ,Feruprazole,218960.0
5852,Stehr-Champlin  ,Xenaderal,218944.0
5281,Schuppe Inc ,Doxivorin,218784.0
5671,Stehr-Champlin  ,Aquamycin Lacoran,218730.0
2005,Gottlieb-Cruickshank  ,Diazemid Felcept,218228.0
4109,Prohaska-Kuhic ,Testant,218136.0
5148,Schaefer LLC ,Panpion,217980.0
4400,Rohan   ,Halcifergen Nevazone,217970.0
3596,Lockman  ,Formolovir Amanferon,217549.0
3675,Lockman  ,Sevoderm,217464.0
5123,Schaefer LLC ,Kinenadryl,217396.0
3039,Lesch   ,Alarudin Azarolac,217161.0
2161,Graham and Sons ,Adideine,216960.0
4009,Prohaska-Kuhic ,Finanel,216918.0
595,Cassin  ,Fentalac,216918.0
2137,Gottlieb-Cruickshank  ,Travosoline Capolac,216550.0
4542,Rohan and Sons  ,Afinitasol,216502.0
5301,Schuppe Inc ,Ionclotide,216433.0
2013,Gottlieb-Cruickshank  ,Effigine Propraprex,216398.0
4104,Prohaska-Kuhic ,Symdocet,216200.0
203,Beier  ,Dasagestin,216160.0
138,Beier  ,Afretosine,216140.0
4623,Rohan and Sons  ,Effigine Propraprex,216021.0
1797,Gleason   ,Formolovir Amanferon,215448.0
5696,Stehr-Champlin  ,Clinolan Pitoletra,214890.0
274,Beier  ,Methiclotide,214802.0
3982,Prohaska-Kuhic ,Darlofen,214644.0
175,Beier  ,Atrabicin Alkerotec,214638.0
5034,Schaefer LLC ,Amamadin,214613.0
4691,Rohan and Sons  ,Pazofenac,214512.0
276,Beier  ,Morphizolid Tianalin,214438.0
5313,Schuppe Inc ,Magnemunex,214279.0
5573,Smith Inc ,Sanctumine,213964.0
3764,Nader-Gaylord  ,Betanem,213850.0
1818,Gleason   ,Lacoplex Hyaluvance,213760.0
4081,Prohaska-Kuhic ,Ranediol,213733.0
5868,Welch-Langworth ,Aclonuma,213300.0
360,Carter-Conn  ,Aclonuma,213300.0
619,Cassin  ,Ionclotide,212647.0
4049,Prohaska-Kuhic ,Malavirine Alimdine,212459.0
172,Beier  ,Asparathasone Unipan,212211.0
128,Beier  ,Acycpex,212160.0
3939,Prohaska-Kuhic ,Ampinonide,212040.0
5771,Stehr-Champlin  ,Magneprex,211871.0
3634,Lockman  ,Malaxolol Aeroprosyn,211844.0
631,Cassin  ,Liomulin,211680.0
118,Beier  ,Abilovir Aprotasol,211434.0
448,Carter-Conn  ,Propratecan,211420.0
1045,Daugherty-Rempel  ,Cortirodine Alimcline,211200.0
6068,Welch-Langworth ,Syntheruvax Proracin,211130.0
1917,Gottlieb-Cruickshank  ,Abtasol,211120.0
1863,Gleason   ,Ribabyclor,211050.0
5125,Schaefer LLC ,Kiovax Tercorolac,210824.0
4515,Rohan   ,Xenaderal,210547.0
1961,Gottlieb-Cruickshank  ,Aprerase,210540.0
4297,Rohan   ,Adideine,210180.0
282,Beier  ,Palodizem,210045.0
4704,Rohan and Sons  ,Pulmogen Alitora,209628.0
213,Beier  ,Dorzovorin Pentadarone,209592.0
329,Beier  ,Testant,209352.0
4480,Rohan   ,Sevotrana Tiafoxin,209300.0
3342,Lindgren-Simonis Pharm,Effigine Propraprex,208858.0
2742,Kozey-Emmerich ,Adrecetam Barazoxane,208584.0
330,Beier  ,Tetalamide,208550.0
1948,Gottlieb-Cruickshank  ,Alpharolac,208403.0
2000,Gottlieb-Cruickshank  ,Decidenu Galantrigine,208270.0
5716,Stehr-Champlin  ,Dorzovorin Pentadarone,208116.0
2292,Graham and Sons ,Victomine,207975.0
941,Crist Inc ,Theopril,207360.0
4851,Romaguera-Fay  ,Dexmebital Acanplan,206890.0
706,Cassin  ,Topipizole,206816.0
5811,Stehr-Champlin  ,Robapril,206568.0
2044,Gottlieb-Cruickshank  ,Interzide,206220.0
4123,Prohaska-Kuhic ,Trazozaprine,206028.0
4082,Prohaska-Kuhic ,Raparidol,205887.0
3637,Lockman  ,Metapatch,205860.0
1938,Gottlieb-Cruickshank  ,Alarudin Azarolac,205821.0
3932,Prohaska-Kuhic ,Alpharolac,205738.0
2034,Gottlieb-Cruickshank  ,Hydroxyprosyn,205700.0
1998,Gottlieb-Cruickshank  ,Darlofen,205412.0
542,Cassin  ,Aspinavir Silovance,205326.0
2102,Gottlieb-Cruickshank  ,Requimadin,205224.0
4710,Rohan and Sons  ,Relenstrel Exurabine,205216.0
3740,Nader-Gaylord  ,Albuterenone,205000.0
709,Cassin  ,Travoloride,204885.0
4759,Rohan and Sons  ,Zonitonin,204610.0
104,Bashirian-Kassulke  ,Tetratanyl,204400.0
5814,Stehr-Champlin  ,Saprodeine Zanprosyn,204035.0
635,Cassin  ,Lovepion,204000.0
935,Crist Inc ,Temasone Thiobucil,203886.0
705,Cassin  ,Topifribrate,203688.0
1071,Daugherty-Rempel  ,Exotropin Empizine,203315.0
4096,Prohaska-Kuhic ,Solasteride,202800.0
6037,Welch-Langworth ,Propralamide Dexlanzolam,202538.0
2136,Gottlieb-Cruickshank  ,Travoloride,202530.0
807,Crist Inc ,Cyclovital,202423.0
939,Crist Inc ,Tetratanyl,202356.0
5591,Smith Inc ,Tesnorphine Silotamine,202246.0
3200,Lesch   ,Rositroban,202020.0
5052,Schaefer LLC ,Atomorelin,202020.0
2031,Gottlieb-Cruickshank  ,Halciramine,201637.0
3479,Lindgren-Simonis Pharm,Zonixamine Immulinum,201448.0
4074,Prohaska-Kuhic ,Propralamide Dexlanzolam,201365.0
582,Cassin  ,Dorzovorin Pentadarone,200900.0
3503,Lockman  ,Afretosine,200788.0
1947,Gottlieb-Cruickshank  ,Allomenda,200644.0
3819,Nader-Gaylord  ,Kinerinex,200570.0
4059,Prohaska-Kuhic ,Nisorase,200430.0
4003,Prohaska-Kuhic ,Exotropin Empizine,200175.0
4270,Rogahn-Klein ,Tacrodomide,199920.0
1121,Daugherty-Rempel  ,Metapatch,199728.0
2022,Gottlieb-Cruickshank  ,Fentalac,199614.0
861,Crist Inc ,Kinenadryl,199410.0
5206,Schaefer LLC ,Victomax,199360.0
4628,Rohan and Sons  ,Exexone,199326.0
2050,Gottlieb-Cruickshank  ,Kinerinex,199276.0
4408,Rohan   ,Imiformin Transmunex,199200.0
2105,Gottlieb-Cruickshank  ,Rositroban,199134.0
1024,Daugherty-Rempel  ,Belavarix Benzabicin,199120.0
1200,Daugherty-Rempel  ,Zithrotrol,199061.0
4774,Romaguera-Fay  ,Acycpex,198900.0
5585,Smith Inc ,Symbisine Prednimadin,198816.0
2017,Gottlieb-Cruickshank  ,Ergomethate,198716.0
4023,Prohaska-Kuhic ,Immurenol Temarate,198465.0
1735,Gleason   ,Apronazol,198240.0
1196,Daugherty-Rempel  ,Victomine,198105.0
3605,Lockman  ,Ibrulinum,197980.0
5789,Stehr-Champlin  ,Penitrana,197974.0
622,Cassin  ,Kinenadryl,197846.0
2040,Gottlieb-Cruickshank  ,Insozyme,197810.0
579,Cassin  ,Diprolimus,197808.0
4021,Prohaska-Kuhic ,Imiderm Vibranovate,197730.0
5346,Schuppe Inc ,Ribabyclor,196980.0
1800,Gleason   ,Hepavice,196700.0
3565,Lockman  ,Dantocept Ferurenone,196480.0
1166,Daugherty-Rempel  ,Stelazolid,196443.0
2110,Gottlieb-Cruickshank  ,Sevotrana Tiafoxin,196420.0
5233,Schuppe Inc ,Alemtuvatol Megalinum,196416.0
1890,Gleason   ,Thionide,196394.0
4150,Rogahn-Klein ,Afinitasol,196196.0
5178,Schaefer LLC ,Solasteride,196040.0
5129,Schaefer LLC ,Liomulin,196000.0
4436,Rohan   ,Malaxolol Aeroprosyn,195780.0
4037,Prohaska-Kuhic ,Lacoplex Hyaluvance,195724.0
1734,Gleason   ,Apromin,195000.0
3863,Nader-Gaylord  ,Solasteride,195000.0
160,Beier  ,Ampysin,194886.0
4460,Rohan   ,Propralamide Dexlanzolam,194718.0
5961,Welch-Langworth ,Enzastryl,194558.0
4558,Rohan and Sons  ,Alpharolac,194545.0
420,Carter-Conn  ,Interfeferon Aspipex,194272.0
782,Crist Inc ,Atomorelin,194250.0
5565,Smith Inc ,Raparidol,194106.0
5804,Stehr-Champlin  ,Ranediol,194084.0
708,Cassin  ,Tracdomide,193992.0
4825,Romaguera-Fay  ,Bexridol,193920.0
237,Beier  ,Hepavice,193900.0
3665,Lockman  ,Rebedase Aplencor,193860.0
191,Beier  ,Clindaracil,193760.0
2053,Gottlieb-Cruickshank  ,Lacoplex Hyaluvance,193720.0
5476,Smith Inc ,Dorzovorin Pentadarone,193684.0
137,Beier  ,Afluferon Entrarenone,193544.0
621,Cassin  ,Ketastadil,193039.0
5609,Smith Inc ,Vibratosine Alemtrace,192604.0
795,Crist Inc ,Choriotrisin,192075.0
32,Bashirian-Kassulke  ,Cephozumab Synmethate,192000.0
82,Bashirian-Kassulke  ,Proprabax,192000.0
5662,Stehr-Champlin  ,Ampinonide,191952.0
889,Crist Inc ,Oxymotroban Fexoformin,191902.0
4377,Rohan   ,Diprotaine,191754.0
4734,Rohan and Sons  ,Tesnorphine Silotamine,191719.0
2122,Gottlieb-Cruickshank  ,Tacrodomide,191520.0
1043,Daugherty-Rempel  ,Comzyme,191406.0
4541,Rohan and Sons  ,Afaxacin,191220.0
1824,Gleason   ,Lovavatol Azelavarix,191012.0
1691,Gleason   ,Acelimus,190976.0
492,Cassin  ,Acelimus,190976.0
1967,Gottlieb-Cruickshank  ,Arivac,190512.0
3339,Lindgren-Simonis Pharm,Doxivorin,190404.0
2899,Kozey-Emmerich ,Pitodomide,190392.0
3630,Lockman  ,Lovephilus,190314.0
3957,Prohaska-Kuhic ,Benzoprox,190280.0
2237,Graham and Sons ,Interzide,189840.0
521,Cassin  ,Alpharolac,189748.0
707,Cassin  ,Topitaine,189739.0
5438,Smith Inc ,Atrabicin Alkerotec,189738.0
136,Beier  ,Afinitasol,189618.0
5221,Schuppe Inc ,Aclonuma,189600.0
3712,Lockman  ,Xenaminphen,189540.0
6053,Welch-Langworth ,Sanctumine,189379.0
2068,Gottlieb-Cruickshank  ,Menogine,189210.0
48,Bashirian-Kassulke  ,Feruprazole,189175.0
951,Crist Inc ,Trazozaprine,189036.0
1794,Gleason   ,Feruprazole,188830.0
2095,Gottlieb-Cruickshank  ,Quiniprosyn,188680.0
3663,Lockman  ,Ranediol,188470.0
3234,Lesch   ,Ultrimax Ultriset,188300.0
3990,Prohaska-Kuhic ,Diprolimus,188298.0
3989,Prohaska-Kuhic ,Diazemid Felcept,188191.0
2015,Gottlieb-Cruickshank  ,Eproline,187980.0
897,Crist Inc ,Presetron,187920.0
946,Crist Inc ,Topitaine,187671.0
1934,Gottlieb-Cruickshank  ,Afretosine,187456.0
5831,Stehr-Champlin  ,Tesnorphine Silotamine,187253.0
412,Carter-Conn  ,Ganineva Agenium,187200.0
1743,Gleason   ,Atrabicin Alkerotec,186750.0
4128,Prohaska-Kuhic ,Victomine,186120.0
5689,Stehr-Champlin  ,Choriogestrel,185645.0
1161,Daugherty-Rempel  ,Sevoderm,185640.0
436,Carter-Conn  ,Menogine,185500.0
3995,Prohaska-Kuhic ,Duraprazole Agalsixolol,184875.0
5477,Smith Inc ,Doxivorin,184728.0
1877,Gleason   ,Symbiroban,184708.0
4869,Romaguera-Fay  ,Factofribrate,184536.0
3694,Lockman  ,Thalilamide,184500.0
3843,Nader-Gaylord  ,Pazofenac,184500.0
4389,Rohan   ,Exotropin Empizine,184475.0
2192,Graham and Sons ,Cephozumab Synmethate,184320.0
5855,Stehr-Champlin  ,Zithrotrol,184265.0
5315,Schuppe Inc ,Malavirine Alimdine,184080.0
4754,Rohan and Sons  ,Victomine,184005.0
3607,Lockman  ,Imiformin Transmunex,184000.0
555,Cassin  ,Choriogestrel,183910.0
294,Beier  ,Propralamide Dexlanzolam,183770.0
1897,Gleason   ,Travosoline Capolac,183610.0
2234,Graham and Sons ,Insozyme,183400.0
4231,Rogahn-Klein ,Lovephilus,183330.0
4864,Romaguera-Fay  ,Eproline,183300.0
4561,Rohan and Sons  ,Amavirase,183112.0
3049,Lesch   ,Alpharolac,182819.0
1862,Gleason   ,Requimadin,182784.0
4692,Rohan and Sons  ,Penitrana,182580.0
511,Cassin  ,Alarudin Azarolac,182574.0
594,Cassin  ,Factolamide,181815.0
3849,Nader-Gaylord  ,Pulmofine,181632.0
4086,Prohaska-Kuhic ,Requimadin,181560.0
1902,Gleason   ,Vibratosine Alemtrace,181306.0
4310,Rohan   ,Albudazole Erobloc,181286.0
5571,Smith Inc ,Robapril,181200.0
5699,Stehr-Champlin  ,Cordamectin Actolamin,180931.0
2048,Gottlieb-Cruickshank  ,Ketastadil,180831.0
5598,Smith Inc ,Tiaracil,180468.0
5688,Stehr-Champlin  ,Ceretosine,180418.0
1685,Gleason   ,Abatatriptan,180306.0
4609,Rohan and Sons  ,Dasagestin,180262.0
3970,Prohaska-Kuhic ,Claripenem,180096.0
5462,Smith Inc ,Cyclovital,179405.0
5796,Stehr-Champlin  ,Proprabax,179328.0
1957,Gottlieb-Cruickshank  ,Androporin,179248.0
3338,Lindgren-Simonis Pharm,Dorzovorin Pentadarone,179088.0
5480,Smith Inc ,Effigine Propraprex,179075.0
717,Cassin  ,Victomine,179070.0
4350,Rohan   ,Cephozumab Synmethate,178944.0
5718,Stehr-Champlin  ,Duraprazole Agalsixolol,178875.0
3693,Lockman  ,Tetratanyl,178850.0
3626,Lockman  ,Lioletine Refliruvax,178785.0
3520,Lockman  ,Amavirase,178729.0
5785,Stehr-Champlin  ,Palodizem,178287.0
222,Beier  ,Exexone,178055.0
5679,Stehr-Champlin  ,Belavarix Benzabicin,178029.0
874,Crist Inc ,Lovepion,177888.0
857,Crist Inc ,Invisteride Diclomycin,177636.0
5617,Smith Inc ,Zonixamine Immulinum,177608.0
700,Cassin  ,Tetratanyl,177317.0
3968,Prohaska-Kuhic ,Ciclonazol,177144.0
3676,Lockman  ,Sevotrana Tiafoxin,177100.0
565,Cassin  ,Cordamectin Actolamin,176894.0
5422,Smith Inc ,Ampinonide,176824.0
4599,Rohan and Sons  ,Clinolan Pitoletra,175500.0
4612,Rohan and Sons  ,Dexmebital Acanplan,175270.0
5318,Schuppe Inc ,Metapatch,175200.0
584,Cassin  ,Duraprazole Agalsixolol,175125.0
5680,Stehr-Champlin  ,Benzoprox,174092.0
1788,Gleason   ,Ergomethate,173952.0
2132,Gottlieb-Cruickshank  ,Topifribrate,173880.0
2751,Kozey-Emmerich ,Aggrakine,173712.0
4126,Prohaska-Kuhic ,Vibratosine Alemtrace,173505.0
5426,Smith Inc ,Antaparin Varizyme,172881.0
5556,Smith Inc ,Proprabax,172736.0
3702,Lockman  ,Travoloride,172700.0
4838,Romaguera-Fay  ,Clinolan Pitoletra,172640.0
2065,Gottlieb-Cruickshank  ,Malavirine Alimdine,172575.0
4461,Rohan   ,Propratecan,172546.0
5382,Smith Inc ,Abobozolid,172500.0
4860,Romaguera-Fay  ,Duraprazole Agalsixolol,172500.0
1913,Gottlieb-Cruickshank  ,Abatatriptan,172144.0
3710,Lockman  ,Victomine,172020.0
93,Bashirian-Kassulke  ,Saprodeine Zanprosyn,172000.0
3935,Prohaska-Kuhic ,Amavirase,171911.0
496,Cassin  ,Acycnafine Microvate,171738.0
3597,Lockman  ,Fosinofen,171325.0
4707,Rohan and Sons  ,Ranediol,171227.0
3367,Lindgren-Simonis Pharm,Imiformin Transmunex,171200.0
248,Beier  ,Interzide,170940.0
5209,Schaefer LLC ,Xenaminphen,170820.0
1730,Gleason   ,Angioparin Brimosumab,170500.0
304,Beier  ,Relenstrel Exurabine,170448.0
2217,Graham and Sons ,Effigine Propraprex,170404.0
5490,Smith Inc ,Fentatrol Rapatelase,170376.0
5983,Welch-Langworth ,Ibrulinum,170240.0
319,Beier  ,Sucprine Specbalamin,169988.0
2052,Gottlieb-Cruickshank  ,Kiovax Tercorolac,169670.0
5198,Schaefer LLC ,Topitaine,169576.0
4752,Rohan and Sons  ,Vibratosine Alemtrace,169201.0
4709,Rohan and Sons  ,Rebedase Aplencor,169200.0
1696,Gleason   ,Acycpex,168300.0
898,Crist Inc ,Primapion,168264.0
5087,Schaefer LLC ,Doxivorin,168216.0
1201,Daugherty-Rempel  ,Zonitonin,167832.0
6064,Welch-Langworth ,Symbiroban,167628.0
5731,Stehr-Champlin  ,Feruprazole,167210.0
3895,Nader-Gaylord  ,Zynosine,167092.0
5196,Schaefer LLC ,Topifribrate,167049.0
4526,Rohan and Sons  ,Abranatal Lysoprosate,166845.0
4467,Rohan   ,Ranediol,166816.0
3335,Lindgren-Simonis Pharm,Diprolimus,166742.0
1990,Gottlieb-Cruickshank  ,Cogxone Levanide,166698.0
5017,Schaefer LLC ,Adtiza Gammaluble,166336.0
2290,Graham and Sons ,Veratorol Ciclovatol,166320.0
5055,Schaefer LLC ,Benzoprox,166140.0
3960,Prohaska-Kuhic ,Biotasol Siloderm,165985.0
2197,Graham and Sons ,Claripenem,165760.0
5370,Schuppe Inc ,Trazozaprine,165672.0
5788,Stehr-Champlin  ,Pazofenac,165558.0
5437,Smith Inc ,Atomorelin,165390.0
4093,Prohaska-Kuhic ,Sevoderm,165087.0
581,Cassin  ,Docstryl Rivacin,164901.0
5100,Schaefer LLC ,Fentatrol Rapatelase,164880.0
4629,Rohan and Sons  ,Exotropin Empizine,164850.0
4329,Rohan   ,Antaparin Varizyme,164673.0
2201,Graham and Sons ,Cogxone Levanide,164640.0
2285,Graham and Sons ,Tracdomide,164400.0
5871,Welch-Langworth ,Acycpex,164220.0
5639,Stehr-Champlin  ,Afinitasol,164164.0
3345,Lindgren-Simonis Pharm,Epzipitant,164158.0
5343,Schuppe Inc ,Relenstrel Exurabine,164088.0
2448,Hansen Group Pharm,Relenstrel Exurabine,164088.0
4560,Rohan and Sons  ,Amamadin,163990.0
4039,Prohaska-Kuhic ,Lansopril Acribax,163836.0
4672,Rohan and Sons  ,Lovepion,163744.0
4237,Rogahn-Klein ,Menogine,163240.0
228,Beier  ,Feruprazole,162955.0
5915,Welch-Langworth ,Asparathasone Unipan,162639.0
3907,Prohaska-Kuhic ,Acycnafine Microvate,162526.0
879,Crist Inc ,Megenorphine,162408.0
5449,Smith Inc ,Choriogestrel,162396.0
4071,Prohaska-Kuhic ,Primatate Univatol,161680.0
5231,Schuppe Inc ,Albudazole Erobloc,161581.0
668,Cassin  ,Quiniprosyn,161535.0
600,Cassin  ,Formolovir Amanferon,161204.0
486,Cassin  ,Abatatriptan,161014.0
697,Cassin  ,Tesnorphine Silotamine,160776.0
1059,Daugherty-Rempel  ,Diprotaine,160590.0
922,Crist Inc ,Sevotrana Tiafoxin,160540.0
3803,Nader-Gaylord  ,Feruprazole,160540.0
3579,Lockman  ,Doxivorin,160476.0
5545,Smith Inc ,Palodizem,160398.0
2936,Kozey-Emmerich ,Syntheruvax Proracin,160304.0
494,Cassin  ,Aclonuma,160212.0
1721,Gleason   ,Alpradipine,160200.0
5805,Stehr-Champlin  ,Raparidol,159885.0
4786,Romaguera-Fay  ,Aggrakine,159847.0
3111,Lesch   ,Duraprazole Agalsixolol,159750.0
4060,Prohaska-Kuhic ,Novakyn Tracprox,159552.0
1765,Gleason   ,Cortirodine Alimcline,159360.0
690,Cassin  ,Symbiroban,159210.0
1163,Daugherty-Rempel  ,Sodinel Olofribrate,159150.0
4314,Rohan   ,Algluconium Dorzofoxin,158860.0
641,Cassin  ,Menogine,158788.0
5982,Welch-Langworth ,Ibruferon,158424.0
59,Bashirian-Kassulke  ,Ketamara Evogel,158400.0
2118,Gottlieb-Cruickshank  ,Symbisine Prednimadin,158384.0
3573,Lockman  ,Diaxolol,158355.0
5161,Schaefer LLC ,Pulmofine,158240.0
5193,Schaefer LLC ,Theopril,158208.0
3961,Prohaska-Kuhic ,Brimorix Amonine,158006.0
5694,Stehr-Champlin  ,Clindaracil,157949.0
4730,Rohan and Sons  ,Symdocet,157920.0
4443,Rohan   ,Neuropogen Empibax,157905.0
1789,Gleason   ,Exexone,157740.0
6047,Welch-Langworth ,Relenstrel Exurabine,157728.0
207,Beier  ,Dexmeprazole Transnuvia,157680.0
4724,Rohan and Sons  ,Stelazolid,157680.0
